src_lang,tgt_lang,item_id,item_type,system,src,ref,mt,user_id,raw_score,z_score
es,eu,107,TGT,itzuli,"Si bien casi todos los monasterios entregan abrigos a las mujeres que llegan sin estar preparadas, si usted lleva el suyo, sobre todo si tiene colores brillantes, el monje o la monja le sonreirán en la entrada.","Monasterio gehienek zapiak ematen dizkiete prest etorri ez diren emakumeentzat, baina zeurea eramaten baduzu, batez ere kolore biziak baditu, sarrerako monjeak edo mojak irribarre egingo dizu.","Ia monasterio guztiek berokiak ematen badizkiete ere prestatu gabe iristen diren emakumeei, zurea baldin badaukazu, batez ere kolore distiratsuak badituzu, monjeak edo mojak irribarre egingo dizute sarreran.",e294fd8257,97,0.9283784843474717
es,eu,108,TGT,itzuli,"Cualquier interesado en observar los daños causados a la momia durante los intentos de extraerla del ataúd se decepcionaría, dado que solo son visibles la cabeza y los hombros.","Momia zerraldotik ateratzen saiatu zirenean egindako kalteen frogak ikusi nahi dituen edonor nahigabetu egingo da, burua eta sorbaldak soilik ikusten zaizkio eta.","Hilkutxatik ateratzeko saiakeretan momiari eragindako kalteak behatzeko interesa duen edonork desengainua hartuko luke, burua eta sorbaldak bakarrik ikusten baitira.",ba067c21d9,74,0.7998827120228695
es,eu,108,TGT,itzuli,"Cualquier interesado en observar los daños causados a la momia durante los intentos de extraerla del ataúd se decepcionaría, dado que solo son visibles la cabeza y los hombros.","Momia zerraldotik ateratzen saiatu zirenean egindako kalteen frogak ikusi nahi dituen edonor nahigabetu egingo da, burua eta sorbaldak soilik ikusten zaizkio eta.","Hilkutxatik ateratzeko saiakeretan momiari eragindako kalteak behatzeko interesa duen edonork desengainua hartuko luke, burua eta sorbaldak bakarrik ikusten baitira.",e294fd8257,99,0.9800827316192987
es,eu,109,TGT,itzuli,"El senderismo es una actividad que se practica al aire libre y que se trata de hacer caminatas por entornos naturales, con frecuencia por caminos hechos al efecto.","Xendazaletasuna kanpoko jarduera bat da eta inguru naturaletan ibilaldiak egitean datza, maiz mendiko ibilbideetan.","Mendi-ibiliak aire zabalean egiten dira eta ingurune naturaletan ibilaldiak egitea da helburua, askotan horretarako egindako bideetatik.",ba067c21d9,36,-0.40232906559956283
es,eu,109,TGT,upv-cmbt,"El senderismo es una actividad que se practica al aire libre y que se trata de hacer caminatas por entornos naturales, con frecuencia por caminos hechos al efecto.","Xendazaletasuna kanpoko jarduera bat da eta inguru naturaletan ibilaldiak egitean datza, maiz mendiko ibilbideetan.","Xendazaletasuna aire zabalean egiten den jarduera bat da, eta ingurune naturaletan ibilaldiak egitea da helburua, sarritan horretarako egindako bideetatik.",2b421c37b4,74,0.006299407883486941
es,eu,109,TGT,upv-cmbt,"El senderismo es una actividad que se practica al aire libre y que se trata de hacer caminatas por entornos naturales, con frecuencia por caminos hechos al efecto.","Xendazaletasuna kanpoko jarduera bat da eta inguru naturaletan ibilaldiak egitean datza, maiz mendiko ibilbideetan.","Xendazaletasuna aire zabalean egiten den jarduera bat da, eta ingurune naturaletan ibilaldiak egitea da helburua, sarritan horretarako egindako bideetatik.",406fc9b5c8,90,0.4149057723071687
es,eu,109,TGT,itzuli,"El senderismo es una actividad que se practica al aire libre y que se trata de hacer caminatas por entornos naturales, con frecuencia por caminos hechos al efecto.","Xendazaletasuna kanpoko jarduera bat da eta inguru naturaletan ibilaldiak egitean datza, maiz mendiko ibilbideetan.","Mendi-ibiliak aire zabalean egiten dira eta ingurune naturaletan ibilaldiak egitea da helburua, askotan horretarako egindako bideetatik.",e294fd8257,99,0.9800827316192987
es,eu,110,TGT,upv-cmbt,"Los glaciares no son inmóviles, sino que fluyen montaña abajo, lo cual origina grietas o hendiduras que podrían quedar ocultas por puentes de nieve.","Glaziarrak ez dira finkoak, mendian behera higitzen dira. Horren ondorioz, zirrikituak eta pitzadurak sortzen dira, eta baliteke elur-zubiek estaltzea.","Glaziarrak ez dira geldirik egoten, mendian behera isurtzen dira, eta horrek arrakalak edo arrakalak sortzen ditu, elur-zubiek ezkutatuta gera daitezkeenak.",406fc9b5c8,90,0.4149057723071687
es,eu,111,TGT,upv-cmbt,"Lo que necesitamos es acelerar la implementación y cambiar el discurso de uno de miedo y confusión, que sólo conlleva a la apatía, a uno de comprensión y posibilidad y, por lo tanto, a la oportunidad.","Orain behar duguna inplementazioa azkartzea da eta diskurtsoa aldatzea, beldurra eta nahastearekin apatia sortzen duenetik diskurtso ulerkor eta posibilista batera eta beraz aukera batera.","Behar duguna da inplementazioa azkartzea eta beldurraren eta nahasmenaren diskurtsoa aldatzea, apatiara, ulermenera eta aukerara eta, beraz, aukerara baino ez dakarrena.",ee5457356e,50,-0.43164479606266887
es,eu,111,TGT,nllb,"Lo que necesitamos es acelerar la implementación y cambiar el discurso de uno de miedo y confusión, que sólo conlleva a la apatía, a uno de comprensión y posibilidad y, por lo tanto, a la oportunidad.","Orain behar duguna inplementazioa azkartzea da eta diskurtsoa aldatzea, beldurra eta nahastearekin apatia sortzen duenetik diskurtso ulerkor eta posibilista batera eta beraz aukera batera.","Orain behar duguna inplementazioa azkartzea da eta diskurtsoa aldatzea, beldurra eta nahasmena apatia bihurtzetik eta ulermena eta aukera bihurtzera.",9642b8c66d,95,0.3838448842757487
es,eu,113,TGT,itzuli,A pesar de que se han tomado libertades nos parece que esta película es fiel a los valores y la integridad de una historia en la que se funda la fe de millones de personas.,"Film honek egokitu egin du Irteeraren kontakizuna. Egileek lizentzia historikoak eta artistikoak hartu dituzte, baina filmak ondo jasotzen ditu mamia, balioak eta osotasuna kontakizun horrena, zeina baita jende askorentzat fedearen zutabe.","Askatasunak hartu diren arren, pelikula hau milioika pertsonen fedea oinarri duen istorio baten balio eta osotasunarekiko leiala dela iruditzen zaigu.",2f3b347172,89,0.5498306076917545
es,eu,113,TGT,itzuli,A pesar de que se han tomado libertades nos parece que esta película es fiel a los valores y la integridad de una historia en la que se funda la fe de millones de personas.,"Film honek egokitu egin du Irteeraren kontakizuna. Egileek lizentzia historikoak eta artistikoak hartu dituzte, baina filmak ondo jasotzen ditu mamia, balioak eta osotasuna kontakizun horrena, zeina baita jende askorentzat fedearen zutabe.","Askatasunak hartu diren arren, pelikula hau milioika pertsonen fedea oinarri duen istorio baten balio eta osotasunarekiko leiala dela iruditzen zaigu.",9642b8c66d,96,0.4236444690508839
es,eu,115,TGT,upv-cmbt,"Esta película, en verdad una de las más inusuales jamás filmadas, contiene escenas que, bajo ninguna circunstancia, deben ser vistas por personas con problemas cardíacos o que se alteren fácilmente.",Film hau egundoko filmik ezohikoena da Bihotzeko arazoak dituen jendeak edo erraz asaldatzen direnak ez lukete inondik ere film honen eszena batzuk ikusi behar.,"Film hau inoiz filmatu den ezohikoenetako bat da, eta inolaz ere bihotzeko arazoak dituzten edo erraz aldatzen diren pertsonek ikusi behar ez dituzten eszenak ditu.",e1d41791ca,50,-1.0086167222030837
es,eu,115,TGT,upv-cmbt,"Esta película, en verdad una de las más inusuales jamás filmadas, contiene escenas que, bajo ninguna circunstancia, deben ser vistas por personas con problemas cardíacos o que se alteren fácilmente.",Film hau egundoko filmik ezohikoena da Bihotzeko arazoak dituen jendeak edo erraz asaldatzen direnak ez lukete inondik ere film honen eszena batzuk ikusi behar.,"Film hau inoiz filmatu den ezohikoenetako bat da, eta inolaz ere bihotzeko arazoak dituzten edo erraz aldatzen diren pertsonek ikusi behar ez dituzten eszenak ditu.",ba47da02b8,50,-1.6946429926668631
es,eu,116,TGT,upv-cmbt,"El problema radica en que la nieve es pegajosa, motivo por el cual requiere algo de activación para caer, y eso que cae puede ser el desencadenante del resto.","Elurra itsaskorra delako sortzen da arazoa, eragile bat behar duelako erortzeko, eta jausten den elurrak elur gehiago jaustea eragin dezake.","Arazoa da elurra itsaskorra dela, eta horregatik aktibazio pixka bat behar da erortzeko, eta erortzen den hori izan daiteke gainerakoen eragilea.",9642b8c66d,100,0.5828428081514248
es,eu,116,TGT,nllb,"El problema radica en que la nieve es pegajosa, motivo por el cual requiere algo de activación para caer, y eso que cae puede ser el desencadenante del resto.","Elurra itsaskorra delako sortzen da arazoa, eragile bat behar duelako erortzeko, eta jausten den elurrak elur gehiago jaustea eragin dezake.","Arazoa da elurra pegatzailea dela, eta erortzeko beharrezkoa dela pizgarri batzuk ematea, eta elurrak sortutakoak beste guztia kitatzeko gai izan gaitezkeela.",c96634ae11,15,-1.3548861256446618
es,eu,116,TGT,itzuli,"El problema radica en que la nieve es pegajosa, motivo por el cual requiere algo de activación para caer, y eso que cae puede ser el desencadenante del resto.","Elurra itsaskorra delako sortzen da arazoa, eragile bat behar duelako erortzeko, eta jausten den elurrak elur gehiago jaustea eragin dezake.","Arazoa da elurra itsaskorra dela, eta, horregatik, zerbait aktibatu behar dela erortzeko, eta erortzen den hori gainerakoen abiarazlea izan daiteke.",ba067c21d9,50,0.04059106299817538
es,eu,116,TGT,itzuli,"El problema radica en que la nieve es pegajosa, motivo por el cual requiere algo de activación para caer, y eso que cae puede ser el desencadenante del resto.","Elurra itsaskorra delako sortzen da arazoa, eragile bat behar duelako erortzeko, eta jausten den elurrak elur gehiago jaustea eragin dezake.","Arazoa da elurra itsaskorra dela, eta, horregatik, zerbait aktibatu behar dela erortzeko, eta erortzen den hori gainerakoen abiarazlea izan daiteke.",e294fd8257,99,0.9800827316192987
es,eu,117,TGT,itzuli,"Aun cuando no hubo amenaza de tsunami, los habitantes comenzaron a dejarse llevar por el pánico y a dejar sus negocios y sus casas.","Tsunami-mehatxurik egon ez arren, biztanleak beldurtu egin ziren eta negozioetatik eta etxebizitzetatik alde egiten hasi ziren.","Tsunami mehatxurik izan ez bazen ere, herritarrak izututa geratu ziren eta beren negozioak eta etxeak utzi zituzten.",e294fd8257,72,0.28207539344963406
es,eu,117,TGT,nllb,"Aun cuando no hubo amenaza de tsunami, los habitantes comenzaron a dejarse llevar por el pánico y a dejar sus negocios y sus casas.","Tsunami-mehatxurik egon ez arren, biztanleak beldurtu egin ziren eta negozioetatik eta etxebizitzetatik alde egiten hasi ziren.","Tsunami-mehatxuak agertu ez arren, biztanleak beldurrez hasi ziren eta beren negozioak eta etxeak abandonatu zituzten.",e294fd8257,80,0.4888923825369421
es,eu,117,TGT,itzuli,"Aun cuando no hubo amenaza de tsunami, los habitantes comenzaron a dejarse llevar por el pánico y a dejar sus negocios y sus casas.","Tsunami-mehatxurik egon ez arren, biztanleak beldurtu egin ziren eta negozioetatik eta etxebizitzetatik alde egiten hasi ziren.","Tsunami mehatxurik izan ez bazen ere, herritarrak izututa geratu ziren eta beren negozioak eta etxeak utzi zituzten.",ba067c21d9,88,1.2428028406206078
es,eu,118,TGT,itzuli,Cuando conocí a esta encantadora dama en los viejos tiempos tenía una idea clara de lo que quería hacer en mi trabajo pero en realidad no sabía lo que quería ser...,"Emakume maitagarri hau ezagutu nuenean nire gazteroan. Oso garbi neukan zer lanbide izan nahi nuen, baina ez nekien benetan","Garai batean dama xarmangarri hau ezagutu nuenean argi neukan zer egin nahi nuen nire lanean, baina ez nekien zer izan nahi nuen...",e294fd8257,100,1.0059348552552123
es,eu,118,TGT,nllb,Cuando conocí a esta encantadora dama en los viejos tiempos tenía una idea clara de lo que quería hacer en mi trabajo pero en realidad no sabía lo que quería ser...,"Emakume maitagarri hau ezagutu nuenean nire gazteroan. Oso garbi neukan zer lanbide izan nahi nuen, baina ez nekien benetan",Aspaldi ezagutu nuen emakume zoragarri hau eta banekien zer egin nahi nuen lan honetan. Baina ez nekien zer izan nahi nuen.,406fc9b5c8,100,0.7914281912290925
es,eu,118,TGT,nllb,Cuando conocí a esta encantadora dama en los viejos tiempos tenía una idea clara de lo que quería hacer en mi trabajo pero en realidad no sabía lo que quería ser...,"Emakume maitagarri hau ezagutu nuenean nire gazteroan. Oso garbi neukan zer lanbide izan nahi nuen, baina ez nekien benetan",Aspaldi ezagutu nuen emakume zoragarri hau eta banekien zer egin nahi nuen lan honetan. Baina ez nekien zer izan nahi nuen.,fbf1122578,25,-1.0497831250622327
es,eu,118,TGT,nllb,Cuando conocí a esta encantadora dama en los viejos tiempos tenía una idea clara de lo que quería hacer en mi trabajo pero en realidad no sabía lo que quería ser...,"Emakume maitagarri hau ezagutu nuenean nire gazteroan. Oso garbi neukan zer lanbide izan nahi nuen, baina ez nekien benetan",Aspaldi ezagutu nuen emakume zoragarri hau eta banekien zer egin nahi nuen lan honetan. Baina ez nekien zer izan nahi nuen.,ce90653613,78,0.1532062490211404
es,eu,118,TGT,itzuli,Cuando conocí a esta encantadora dama en los viejos tiempos tenía una idea clara de lo que quería hacer en mi trabajo pero en realidad no sabía lo que quería ser...,"Emakume maitagarri hau ezagutu nuenean nire gazteroan. Oso garbi neukan zer lanbide izan nahi nuen, baina ez nekien benetan","Garai batean dama xarmangarri hau ezagutu nuenean argi neukan zer egin nahi nuen nire lanean, baina ez nekien zer izan nahi nuen...",ba067c21d9,91,1.3377142967486946
es,eu,119,TGT,nllb,"Un alto número de países enteros hablan con total fluidez el inglés y en aún muchos más puede esperarse encontrar cierto conocimiento del idioma, en particular entre los más jóvenes.","Herrialde askok ingelesez ongi hitz egin dezakete, eta gehiagotan ingelesez apur bat jakitea ere espero daiteke, jende gaztearen artean batez ere.","Herrialde oso askok ingelesa erabat jarioki hitz egiten dute, eta beste askok ere hizkuntza ezagutza batzuk aurki ditzakete, batez ere gazteen artean.",9642b8c66d,95,0.3838448842757487
es,eu,120,TGT,upv-cmbt,"Curiosamente, cuando comienzan a analizar los datos, estos focos de hablantes de lenguajes sin futuro alrededor de todo el mundo llegan a ser, por lo general, algunos de los mejores ahorradores del mundo.","Interesgarria da, datuak jorratzen hastean, munduan zehar sakabanatuta dauden etorkizunik gabeko hizkuntza horiek munduko aurrezle onenak direla.","Bitxia bada ere, datuak aztertzen hasten direnean, mundu osoan etorkizunik ez duten hizkuntzen hiztunen foku horiek izaten dira, oro har, munduko aurreztaile onenetako batzuk.",fbf1122578,100,0.9952489367473116
es,eu,120,TGT,upv-cmbt,"Curiosamente, cuando comienzan a analizar los datos, estos focos de hablantes de lenguajes sin futuro alrededor de todo el mundo llegan a ser, por lo general, algunos de los mejores ahorradores del mundo.","Interesgarria da, datuak jorratzen hastean, munduan zehar sakabanatuta dauden etorkizunik gabeko hizkuntza horiek munduko aurrezle onenak direla.","Bitxia bada ere, datuak aztertzen hasten direnean, mundu osoan etorkizunik ez duten hizkuntzen hiztunen foku horiek izaten dira, oro har, munduko aurreztaile onenetako batzuk.",ce90653613,61,-0.3738962029682597
es,eu,122,TGT,upv-cmbt,"Emplea tecnología satelital, en contraste con la vieja tecnología de radar terrestre, con el fin de posibilitar que los controladores de tráfico aéreos detecten aeronaves con mayor precisión y proporcionen datos más exactos a los pilotos.","Satelite bidezko teknologia erabiltzen du lurreko radarretan oinarritutako teknologia zaharkituaren kontrara, eta, horri esker, aireko trafikoaren kontrolatzaileek zehaztasun handiagoz koka dezakete hegazkina eta pilotuei informazio zehatzagoa eman diezaiekete.","Satelite bidezko teknologia erabiltzen du, Lurreko radar teknologia zaharrarekin alderatuta, aire-zirkulazioko kontrolatzaileek aireontziak zehaztasun handiagoz detekta ditzaten eta pilotuei datu zehatzagoak eman diezaieten.",ba067c21d9,33,-0.4972405217276496
es,eu,122,TGT,upv-cmbt,"Emplea tecnología satelital, en contraste con la vieja tecnología de radar terrestre, con el fin de posibilitar que los controladores de tráfico aéreos detecten aeronaves con mayor precisión y proporcionen datos más exactos a los pilotos.","Satelite bidezko teknologia erabiltzen du lurreko radarretan oinarritutako teknologia zaharkituaren kontrara, eta, horri esker, aireko trafikoaren kontrolatzaileek zehaztasun handiagoz koka dezakete hegazkina eta pilotuei informazio zehatzagoa eman diezaiekete.","Satelite bidezko teknologia erabiltzen du, Lurreko radar teknologia zaharrarekin alderatuta, aire-zirkulazioko kontrolatzaileek aireontziak zehaztasun handiagoz detekta ditzaten eta pilotuei datu zehatzagoak eman diezaieten.",e294fd8257,53,-0.2091149556327226
es,eu,122,TGT,itzuli,"Emplea tecnología satelital, en contraste con la vieja tecnología de radar terrestre, con el fin de posibilitar que los controladores de tráfico aéreos detecten aeronaves con mayor precisión y proporcionen datos más exactos a los pilotos.","Satelite bidezko teknologia erabiltzen du lurreko radarretan oinarritutako teknologia zaharkituaren kontrara, eta, horri esker, aireko trafikoaren kontrolatzaileek zehaztasun handiagoz koka dezakete hegazkina eta pilotuei informazio zehatzagoa eman diezaiekete.","Satelite-teknologia erabiltzen du, lurreko radarraren teknologia zaharrarekin kontrastean, aire-trafikoko kontrolatzaileek aireontziak zehaztasun handiagoz detektatzeko eta pilotuei datu zehatzagoak emateko.",406fc9b5c8,90,0.4149057723071687
es,eu,125,TGT,upv-cmbt,"En el otro extremo del espectro, se muta en una persona irreconocible que cree necesario modificar todo lo que hasta ahora ha venido haciendo el grupo y hacerlo a su manera.","Bestetik, pertsona ezagutezin bihurtzen da, zeinak taldeak egindako guztia aldatu eta bere egin behar duela sentitzen duen.","Espektroaren beste muturrean, orain arte taldeak egin duen guztia aldatu eta bere erara egin behar dela uste duen pertsona ezezagun batean mutatzen da.",e67f4117c1,35,0.4182539740019786
es,eu,125,TGT,upv-cmbt,"En el otro extremo del espectro, se muta en una persona irreconocible que cree necesario modificar todo lo que hasta ahora ha venido haciendo el grupo y hacerlo a su manera.","Bestetik, pertsona ezagutezin bihurtzen da, zeinak taldeak egindako guztia aldatu eta bere egin behar duela sentitzen duen.","Espektroaren beste muturrean, orain arte taldeak egin duen guztia aldatu eta bere erara egin behar dela uste duen pertsona ezezagun batean mutatzen da.",803bc891f0,93,0.8931731623368779
es,eu,126,TGT,upv-cmbt,"Cuando tienen lluvia en un lugar que no tiene árboles, en unos pocos minutos, el agua llega a la corriente, lleva tierra, destruyendo nuestra fuente de agua, destruyendo los ríos y no hay humedad para retener.","Euria jausten bada zuhaitzik ez dagoen lekuan, minutu gutxi barru, ura ibaira heltzen da, lurra darama, ur iturburua suntsitzen du, ibaiak suntsitzen ditu, ez dago hezetasuna non atxikitu.","Zuhaitzik ez duen leku batean euria egiten duenean, minutu gutxiren buruan, ura korrontera iristen da, lurra eramaten du, gure ur-iturria suntsitzen du, ibaiak suntsitzen ditu eta ez dago hezetasunik atxikitzeko.",ee5457356e,100,1.0129495682702259
es,eu,128,TGT,itzuli,A veces los líderes juntaban a varios pueblos y les pasaban una película narrando la lucha de gente con las manos desnudas contra el poder de los colonizadores.,Batzuetan buruzagiek hainbat herri biltzen zituzten eta film bat proiektatzen ziguten. Herriaren borroka goraipatzen zuen potentzia kolonizatzaileen kontra.,"Batzuetan, buruzagiek hainbat herri elkartzen zituzten, eta film bat pasatzen zieten, kolonizatzaileen boterearen aurka esku biluziekin egindako borroka kontatzen zuena.",9642b8c66d,99,0.5430432233762896
es,eu,129,TGT,upv-cmbt,"Debido a que los estudiantes suelen ser los lectores que más critican, el escritor de blogs empieza a esforzarse por mejorar su redacción, a fin de evitar las críticas.","Irakurle zorrotzenak ikasleak izaten direnez askotan, blogaren idazlea idazkera hobetzeko ahaleginak egiten hasten da kritikak saihesteko.","Ikasleak izaten direnez gehien kritikatzen duten irakurleak, blog-idazlea bere idazketa hobetzen saiatzen hasten da, kritikak saihesteko.",04f6cb5885,65,0.19437246796800306
es,eu,129,TGT,upv-cmbt,"Debido a que los estudiantes suelen ser los lectores que más critican, el escritor de blogs empieza a esforzarse por mejorar su redacción, a fin de evitar las críticas.","Irakurle zorrotzenak ikasleak izaten direnez askotan, blogaren idazlea idazkera hobetzeko ahaleginak egiten hasten da kritikak saihesteko.","Ikasleak izaten direnez gehien kritikatzen duten irakurleak, blog-idazlea bere idazketa hobetzen saiatzen hasten da, kritikak saihesteko.",21c61bf505,98,0.5616558107914393
es,eu,130,TGT,itzuli,"Nuestra democracia es una de las luces más brillantes de la justicia social en la historia de la humanidad, y sin embargo la mayoría de nuestros conciudadanos se acoplan en frenética de compras como su principal forma de interacción social.","Gure demokrazia gizateriaren historiaren baitan justizia sozialaren argi distiratsuenetako bat da, ...eta nahiz eta gure herrikide gehienek saleroste amorratua lehenesten duten beraien giza harreman tresna nagusitzat.","Gure demokrazia gizateriaren historian justizia sozialaren argirik distiratsuenetako bat da, eta, hala ere, gure herrikide gehienak erosketen frenetikan akoplatzen dira, gizarte-interakzioaren modu nagusi gisa.",e294fd8257,95,0.8766742370756447
es,eu,131,TGT,itzuli,"A veces, un mismo vuelo puede costar precios muy diferentes en varios recopiladores de contenidos, por lo que vale la pena comparar los resultados de búsqueda y navegar en el sitio web de la empresa antes de realizar la reserva.","Batzuetan, hegaldi berak erabat desberdinak diren prezioak ditu batzailearen arabera; horregatik, merezi du bilaketa-emaitzak konparatzea eta hegazkin-konpainiaren gunea ere arakatzea erreserba egin baino lehen.","Batzuetan, hegaldi berak prezio oso desberdinak balio ditzake hainbat eduki-biltzailetan; beraz, merezi du bilaketa-emaitzak alderatzea eta enpresaren webgunean nabigatzea erreserba egin aurretik.",406fc9b5c8,100,0.7914281912290925
es,eu,132,TGT,itzuli,"Se recomienda enfáticamente a los viajeros que se informen sobre cualquier riesgo de clima extremo en el área que visitan, dado que ello puede afectar sus planes de viaje.","Bidaiariei gomendatzen zaie euren eskualdea eragin dezaketen eguraldi gogorren arriskuen jakitun izatea, bidaiaren planei eragiten dietelako.","Bidaiariei bereziki gomendatzen zaie bisitatzen duten eremuan muturreko klimaren edozein arriskuren berri ematea, horrek eragina izan baitezake bidaia-planetan.",ee5457356e,30,-1.0094825417958266
es,eu,134,TGT,upv-cmbt,Así que ella dijo que aún estamos a más de 100 km de la costa y las vías están averiadas y no podemos continuar en tren.,Esaten du oraindik 100 kilometro falta dela kostaraino. Trenbidea gaizki dagoela eta trena ezin dela hartu.,"Beraz, esan zuen oraindik kostaldetik 100 km baino gehiagora gaudela eta trenbideak matxuratuta daudela eta ezin dugula trenez jarraitu.",ee5457356e,80,0.4351118225370679
es,eu,135,TGT,nllb,"Claramente diciendo, en sus opiniones, que una serie de eventos, precipitados por el esposo de mi clienta, la llevó a sufrir un colapso emocional el cual resultó en la presunta conducta descrita.","Horien arabera, nire bezeroaren senarraren jarrerak krisi nerbioso bat eragin zion, ondorioak... Horrek ez du zentzurik!","Argi eta garbi adierazi du, bere iritzian, nire bezeroaren senarrak gertatutako gertaera batzuek... krisi nerbioso bat eragin ziotela... eta ondorioz, deskribatutako portaera hura izan zela.",e294fd8257,19,-1.0880871592537817
